Date,strategy_ret_5d,strategy_ret_5d_after_cost,model,cumulative_return
2017-05-16,-0.00045355088994569303,-0.0014535508899456932,momentum_top_21d,-0.18491169498651505
2017-05-17,0.04761683182280386,0.04661683182280386,momentum_top_21d,-0.14691486055096703
2017-05-18,0.04129611839516649,0.04029611839516649,momentum_top_21d,-0.11253884077057175
2017-05-19,0.03308986482817856,0.032089864828178556,momentum_top_21d,-0.08406033213064068
2017-05-22,0.020803842474440178,0.019803842474440177,momentum_top_21d,-0.06592120723206474
2017-05-23,0.023222948983036604,0.022222948983036603,momentum_top_21d,-0.045163221874246484
2017-05-24,0.024665694033575908,0.023665694033575907,momentum_top_21d,-0.022566346831116912
2017-05-25,0.025430595410549994,0.024430595410549993,momentum_top_21d,0.0013129392901078951
2017-05-26,0.022132134165654883,0.021132134165654883,momentum_top_21d,0.022472818664992733
2017-05-30,0.018748769401872745,0.017748769401872744,momentum_top_21d,0.040620452943160634
2017-05-31,0.030924506154365577,0.029924506154365576,momentum_top_21d,0.07176050609161688
2017-06-01,0.017342479241712176,0.016342479241712175,momentum_top_21d,0.08927572991450616
2017-06-02,-0.021960683518812592,-0.022960683518812593,momentum_top_21d,0.06426521461521562
2017-06-05,-0.027396676938966108,-0.02839667693896611,momentum_top_21d,0.03404361913840792
2017-06-06,-0.01883178109359313,-0.01983178109359313,momentum_top_21d,0.013536692442428278
2017-06-07,-0.027802432114970056,-0.028802432114970057,momentum_top_21d,-0.015655629337676058
2017-06-08,-0.04416841383452861,-0.04516841383452861,momentum_top_21d,-0.060116903227440566
2017-06-09,0.000199730308260615,-0.000800269691739385,momentum_top_21d,-0.060869063183565775
2017-06-12,0.018811033860895075,0.017811033860895074,momentum_top_21d,-0.04414217026811418
2017-06-13,0.0007128149845216303,-0.0002871850154783697,momentum_top_21d,-0.044416678313740854
2017-06-14,0.007528147421191651,0.006528147421191651,momentum_top_21d,-0.038178489516541014
2017-06-15,-0.00023268741395282344,-0.0012326874139528235,momentum_top_21d,-0.039364114786982984
2017-06-16,0.0077078174855741595,0.0067078174855741595,momentum_top_21d,-0.03292034459888116
2017-06-19,-0.005351342016997611,-0.006351342016997611,momentum_top_21d,-0.039062598248013836
2017-06-20,-0.0003702160706005309,-0.001370216070600531,momentum_top_21d,-0.040379290118735534
2017-06-21,-0.0018637660596722717,-0.0028637660596722717,momentum_top_21d,-0.043127419337852135
2017-06-22,-0.022414835788389494,-0.023414835788389494,momentum_top_21d,-0.06553243368446882
2017-06-23,-0.026250348498142298,-0.0272503484981423,momentum_top_21d,-0.09099700052677795
2017-06-26,-0.032849480201774826,-0.03384948020177483,momentum_top_21d,-0.12176627956080066
2017-06-27,-0.0006994976084568538,-0.0016994976084568538,momentum_top_21d,-0.12325883566835327
2017-06-28,-0.022776803429721687,-0.023776803429721688,momentum_top_21d,-0.1441049379914121
2017-06-29,0.006531782542830551,0.005531782542830551,momentum_top_21d,-0.1393703126288982
2017-06-30,0.006181349742843278,0.005181349742843278,momentum_top_21d,-0.13491108921955475
2017-07-03,-0.0028351333812310165,-0.0038351333812310165,momentum_top_21d,-0.13822882057902164
2017-07-05,-0.00593163218864047,-0.00693163218864047,momentum_top_21d,-0.1442023014255387
2017-07-06,0.005234053892628103,0.004234053892628103,momentum_top_21d,-0.14057880784858723
2017-07-07,0.0018637764613636553,0.0008637764613636553,momentum_top_21d,-0.13983646005240968
2017-07-10,0.00039310175862475647,-0.0006068982413752436,momentum_top_21d,-0.14035849179209903
2017-07-11,0.012537796882805284,0.011537796882805283,momentum_top_21d,-0.1304401226783679
2017-07-12,0.018180044251166993,0.017180044251166992,momentum_top_21d,-0.11550104550694296
2017-07-13,0.02533204846592591,0.024332048465925907,momentum_top_21d,-0.09397937407815704
2017-07-14,0.00465689591343192,0.00365689591343192,momentum_top_21d,-0.09066615095373831
2017-07-17,0.007950372018108203,0.006950372018108203,momentum_top_21d,-0.08434594241420867
2017-07-18,0.01874467356798423,0.017744673567984228,momentum_top_21d,-0.06809796006114854
2017-07-19,0.021664565325654906,0.020664565325654905,momentum_top_21d,-0.04884060947972102
2017-07-20,-0.002602008850971513,-0.003602008850971513,momentum_top_21d,-0.05226669402305972
2017-07-21,-0.0026404922014107734,-0.0036404922014107734,momentum_top_21d,-0.05571690973248611
2017-07-24,-0.0020817598463151164,-0.0030817598463151164,momentum_top_21d,-0.058626963443626834
2017-07-25,-0.008975169039111379,-0.00997516903911138,momentum_top_21d,-0.06801731861213822
2017-07-26,-0.009634481462944912,-0.010634481462944913,momentum_top_21d,-0.0779284711611431
2017-07-27,-0.006042491314072054,-0.007042491314072054,momentum_top_21d,-0.08442215189394386
2017-07-28,-0.0022208922993840917,-0.0032208922993840917,momentum_top_21d,-0.0873711295343953
2017-07-31,0.01074864168632209,0.009748641686322088,momentum_top_21d,-0.07847423768363315
2017-08-01,0.00454777926323326,0.00354777926323326,momentum_top_21d,-0.07520486769355195
2017-08-02,0.0036974425850389947,0.0026974425850389947,momentum_top_21d,-0.07271028592123174
2017-08-03,-0.018610248028894837,-0.019610248028894838,momentum_top_21d,-0.09089466720895945
2017-08-04,-0.014668594846256613,-0.015668594846256614,momentum_top_21d,-0.10513907034103354
2017-08-07,-0.014872683714617838,-0.01587268371461784,momentum_top_21d,-0.11934291484607917
2017-08-08,-0.01693769538338834,-0.017937695383388342,momentum_top_21d,-0.1351398733767929
2017-08-09,-0.0058182729890309745,-0.0068182729890309745,momentum_top_21d,-0.14103672581743776
2017-08-10,-0.0028955387124494345,-0.0038955387124494346,momentum_top_21d,-0.1443828505045882
2017-08-11,-0.010256181453609181,-0.011256181453609182,momentum_top_21d,-0.15401383239412847
2017-08-14,-0.008640886530360157,-0.009640886530360156,momentum_top_21d,-0.16216988904227092
2017-08-15,0.004592570082309071,0.003592570082309071,momentum_top_21d,-0.15915992565158643
2017-08-16,0.001186309830743868,0.00018630983074386796,momentum_top_21d,-0.15900326887965188
2017-08-17,-0.005997327496381888,-0.006997327496381888,momentum_top_21d,-0.16488799843068758
2017-08-18,-0.0009851985798604536,-0.0019851985798604536,momentum_top_21d,-0.16654586159022744
2017-08-21,0.006722631665820864,0.005722631665820864,momentum_top_21d,-0.16177631054575436
2017-08-22,0.010204342989587438,0.009204342989587437,momentum_top_21d,-0.1540610122060201
2017-08-23,0.009371300395913874,0.008371300395913873,momentum_top_21d,-0.14697940282258137
2017-08-24,0.003221588640123367,0.002221588640123367,momentum_top_21d,-0.1450843419541008
2017-08-25,0.014482070350288145,0.013482070350288144,momentum_top_21d,-0.1335583089087632
2017-08-28,0.013322407455101014,0.012322407455101013,momentum_top_21d,-0.1228816613550503
2017-08-29,0.012828332030932622,0.011828332030932621,momentum_top_21d,-0.11250681441513777
2017-08-30,0.02714581055188676,0.02614581055188676,momentum_top_21d,-0.0893025857187455
2017-08-31,0.014444744802458862,0.013444744802458861,momentum_top_21d,-0.07705849139147491
2017-09-01,0.0064015664232618084,0.005401566423261808,momentum_top_21d,-0.07207316152794052
2017-09-05,0.005824544860511938,0.004824544860511938,momentum_top_21d,-0.067596336868459
2017-09-06,0.004318131667989018,0.0033181316679890176,momentum_top_21d,-0.06450249874647318
2017-09-07,-0.005293099714688152,-0.006293099714688152,momentum_top_21d,-0.07038967780470329
2017-09-08,0.002783686904946121,0.0017836869049461211,momentum_top_21d,-0.06873154404630077
2017-09-11,-0.00027604141710650063,-0.0012760414171065007,momentum_top_21d,-0.06991988116654246
2017-09-12,-0.0026699742483418908,-0.0036699742483418908,momentum_top_21d,-0.0733332512515561
2017-09-13,-0.00221802650326687,-0.00321802650326687,momentum_top_21d,-0.07631528940872467
2017-09-14,-0.008617046618630586,-0.009617046618630585,momentum_top_21d,-0.08519840833139725
2017-09-15,0.0058907661953108105,0.0048907661953108104,momentum_top_21d,-0.08072432763144788
2017-09-18,-0.007468790588479508,-0.008468790588479509,momentum_top_21d,-0.08850948079382082
2017-09-19,-0.010225850307829512,-0.011225850307829511,momentum_top_21d,-0.09874173691943522
2017-09-20,-0.0041904111379320015,-0.005190411137932002,momentum_top_21d,-0.10341963784628183
2017-09-21,0.011219246644055318,0.010219246644055317,momentum_top_21d,-0.09425726198921647
2017-09-22,0.017661607705297455,0.016661607705297454,momentum_top_21d,-0.07916613180655874
2017-09-25,0.019723775707522876,0.018723775707522875,momentum_top_21d,-0.06192464499461403
2017-09-26,0.024973547358788647,0.023973547358788646,momentum_top_21d,-0.03943565104528002
2017-09-27,0.01122328096047907,0.010223280960479069,momentum_top_21d,-0.029615531825296304
2017-09-28,0.009099446211117704,0.008099446211117703,momentum_top_21d,-0.021755955021211193
2017-09-29,0.002757823030513076,0.001757823030513076,momentum_top_21d,-0.020036375109485194
2017-10-02,0.004777229386945101,0.003777229386945101,momentum_top_21d,-0.01633482770741146
2017-10-03,0.009599501053994786,0.008599501053994787,momentum_top_21d,-0.0078757980215034
2017-10-04,0.01790270207017188,0.01690270207017188,momentum_top_21d,0.008893781781146304
2017-10-05,0.007089691953651687,0.006089691953651687,momentum_top_21d,0.015037634126148225
2017-10-06,-0.002061647040723127,-0.003061647040723127,momentum_top_21d,0.011929947157403253
2017-10-09,0.011178684486570445,0.010178684486570444,momentum_top_21d,0.022230062812030216
2017-10-10,-0.008773539414435833,-0.009773539414435834,momentum_top_21d,0.012239257002515602
2017-10-11,-0.004991667501628312,-0.005991667501628312,momentum_top_21d,0.006174255942461349
2017-10-12,0.002845830013683197,0.001845830013683197,momentum_top_21d,0.0080314825830754
2017-10-13,0.002407383746033767,0.0014073837460337668,momentum_top_21d,0.009450169707153178
2017-10-16,-0.00403323623315687,-0.00503323623315687,momentum_top_21d,0.004369368537416873
2017-10-17,0.001314819101581488,0.00031481910158148805,momentum_top_21d,0.004685563199675835
2017-10-18,-0.018539369396515636,-0.019539369396515637,momentum_top_21d,-0.014945359147028991
2017-10-19,-0.008743765631910842,-0.009743765631910841,momentum_top_21d,-0.02454350070212641
2017-10-20,-0.00795284708180206,-0.008952847081802062,momentum_top_21d,-0.033276613575290326
2017-10-23,-0.008782609125539848,-0.009782609125539847,momentum_top_21d,-0.042733690597201446
2017-10-24,-0.015581488922703737,-0.016581488922703738,momentum_top_21d,-0.05860659130264145
2017-10-25,0.006886827142587104,0.005886827142587104,momentum_top_21d,-0.053064771032469205
2017-10-26,0.0009026455123824517,-9.735448761754835e-05,momentum_top_21d,-0.053156959426492345
2017-10-27,-0.0012975099082431995,-0.0022975099082431995,momentum_top_21d,-0.05533234069376103
2017-10-30,0.011718464695536182,0.010718464695536181,momentum_top_21d,-0.045206953738472166
2017-10-31,0.006511222961745733,0.005511222961745733,momentum_top_21d,-0.03994487637820043
2017-11-01,0.017233137843066935,0.016233137843066934,momentum_top_21d,-0.024360169219505123
2017-11-02,0.0023087185164294335,0.0013087185164294335,momentum_top_21d,-0.023083331307596766
2017-11-03,0.005401732862752353,0.004401732862752353,momentum_top_21d,-0.018783205102842815
2015-01-02,0.0034762438005050277,0.0024762438005050277,short_term_reversal,0.0024762438005050402
2015-01-05,-0.00018673144945409613,-0.0011867314494540962,short_term_reversal,0.0012865737146563472
2015-01-06,-0.0022384209974462177,-0.0032384209974462177,short_term_reversal,-0.0019560137501221098
2015-01-07,-0.02159261980275389,-0.022592619802753892,short_term_reversal,-0.024504442077890487
2015-01-08,-0.03967322980919026,-0.04067322980919026,short_term_reversal,-0.06418099708310077
2015-01-09,-0.024605494747980315,-0.025605494747980316,short_term_reversal,-0.08814310564734962
2015-01-12,-0.00037203672617307503,-0.001372036726173075,short_term_reversal,-0.08939420679541554
2015-01-13,0.010785275267744256,0.009785275267744257,short_term_reversal,-0.08048367844850601
2015-01-14,0.039963758436512065,0.038963758436512064,short_term_reversal,-0.04465586661714338
2015-01-15,0.06773864172482452,0.06673864172482452,short_term_reversal,0.01910250322460816
